,Unnamed: 0,batch_size,clip_grad_norm,data_path,device,exclude_classes,handle_max_length,logging_steps,max_lr,model,num_classes,num_epochs,output_dir,save_path,seed,warmup_steps,weight_decay,c,grad_accum_steps,reduction,f1_score
328,328,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220501/024759,14619,100,0.001,4.0,4.0,mean/max,0.6306159599626023
329,329,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220501/000225,43414,100,0.0001,4.0,4.0,mean/max,0.6317313983227265
330,330,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,100,../results,../results/20220501/010935,58176,100,0.01,4.0,4.0,mean/max,0.6074506769825919
331,331,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220501/033416,20027,150,0.01,4.0,4.0,mean/max,0.6133023055375997
332,332,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220501/001251,10488,25,0.001,4.0,4.0,mean/max,0.6946295005306736
333,333,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220501/030523,25845,25,0.01,4.0,4.0,mean/max,0.6415873015873016
334,334,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220501/014755,82988,150,1e-05,4.0,4.0,mean/max,0.6554155147178403
335,335,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,60,../results,../results/20220501/000408,96856,150,0.0001,4.0,4.0,mean/max,0.6132651710343049
336,336,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220501/012406,42912,25,1e-05,4.0,4.0,mean/max,0.6339567847362244
337,337,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,80,../results,../results/20220501/022647,17844,150,0.0001,4.0,4.0,mean/max,0.7152866880513231
338,338,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220501/025304,34007,100,0.001,4.0,4.0,mean/max,0.6032505506189717
339,339,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220501/021357,34611,100,0.0001,4.0,4.0,mean/max,0.605123602839194
340,340,4,1.0,../data/dataset.pkl,cuda,unknown,,10,2e-05,clinicalslidingwindow,5,80,../results,../results/20220501/000539,69782,150,0.0001,4.0,4.0,mean/max,0.6791560846560847
341,341,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,100,../results,../results/20220501/014635,97374,100,1e-05,4.0,4.0,mean/max,0.6379793336476505
342,342,4,1.0,../data/dataset.pkl,cuda,unknown,,10,5e-05,clinicalslidingwindow,5,60,../results,../results/20220501/013919,78115,100,1e-05,4.0,4.0,mean/max,0.6381331040905509
0,0,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,50,../results,../results/20220427/153530,27909,150,1e-05,,,mean,0.28471896955503506
1,1,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,40,../results,../results/20220427/163901,64034,150,0.0001,,,mean,0.3378382978723405
2,2,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,30,../results,../results/20220427/213922,71768,100,0.001,,,mean,0.35889724310776944
3,3,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,50,../results,../results/20220427/170005,59925,25,0.001,,,mean,0.4431111111111111
4,4,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,50,../results,../results/20220427/225041,89987,100,0.01,,,mean,0.2633283358320839
5,5,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,50,../results,../results/20220427/161224,19213,50,0.0001,,,mean,0.6145507201441525
6,6,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,40,../results,../results/20220427/153105,74554,150,1e-05,,,mean,0.3043650793650794
7,7,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,40,../results,../results/20220427/190106,87372,25,1e-05,,,mean,0.2234697855750488
8,8,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,40,../results,../results/20220427/221650,17643,25,0.01,,,mean,0.27532467532467536
9,9,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,50,../results,../results/20220427/174754,72862,150,0.001,,,mean,0.3772182254196642
10,10,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,40,../results,../results/20220427/150357,56157,50,1e-05,,,mean,0.6358433791234464
11,11,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,40,../results,../results/20220427/170819,10878,50,0.001,,,mean,0.3521698113207547
12,12,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,30,../results,../results/20220427/193126,9787,100,1e-05,,,mean,0.2835232212308396
13,13,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,50,../results,../results/20220427/155233,90371,25,0.0001,,,mean,0.4011346194944727
14,14,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,30,../results,../results/20220427/184314,53537,150,0.01,,,mean,0.5914258373205741
15,15,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,40,../results,../results/20220427/200853,23812,25,0.0001,,,mean,0.1763041556145004
16,16,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0005,clinicalslidingwindow,5,40,../results,../results/20220427/231649,7705,25,1e-05,,,mean,0.19898422881582464
17,17,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,40,../results,../results/20220427/214248,86763,100,0.001,,,mean,0.4016216216216216
18,18,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,50,../results,../results/20220427/214918,54619,100,0.001,,,mean,0.30059574468085104
19,19,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,50,../results,../results/20220427/180249,20481,25,0.01,,,mean,0.4728973950026582
20,20,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,50,../results,../results/20220427/222111,15317,25,0.01,,,mean,0.2530134932533733
21,21,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,50,../results,../results/20220427/195552,96067,150,1e-05,,,mean,0.3723502304147465
22,22,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,50,../results,../results/20220427/171247,30953,50,0.001,,,mean,0.3678685156651258
23,23,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,50,../results,../results/20220427/204428,38843,100,0.0001,,,mean,0.3566955266955267
24,24,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,40,../results,../results/20220427/230622,80013,150,0.01,,,mean,0.3188131313131313
25,25,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,50,../results,../results/20220427/164119,18492,150,0.0001,,,mean,0.3459198113207547
26,26,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,30,../results,../results/20220427/215535,41836,150,0.001,,,mean,0.313974358974359
27,27,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,30,../results,../results/20220427/151003,21304,100,1e-05,,,mean,0.5624908424908425
28,28,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,30,../results,../results/20220427/173823,93690,150,0.001,,,mean,0.3980952380952381
29,29,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,40,../results,../results/20220427/175714,24814,25,0.01,,,mean,0.3541920731707317
30,30,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0005,clinicalslidingwindow,5,50,../results,../results/20220427/235756,29145,100,1e-05,,,mean,0.2446825396825397
31,31,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,50,../results,../results/20220427/185251,30082,150,0.01,,,mean,0.5240759465228626
32,32,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,40,../results,../results/20220427/222950,86142,50,0.01,,,mean,0.15912698412698414
33,33,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,50,../results,../results/20220427/213247,36460,50,0.001,,,mean,0.2176190476190476
34,34,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,50,../results,../results/20220427/162322,45779,100,0.0001,,,mean,0.44333377060649787
35,35,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,40,../results,../results/20220427/205552,94710,150,0.0001,,,mean,0.3005882352941177
36,36,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,40,../results,../results/20220427/193420,87310,100,1e-05,,,mean,0.2905982905982906
37,37,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,40,../results,../results/20220427/184543,75785,150,0.01,,,mean,0.4952714730752114
38,38,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,30,../results,../results/20220427/225936,49592,150,0.01,,,mean,0.3493075164716956
39,39,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,40,../results,../results/20220427/181400,81161,50,0.01,,,mean,0.4006909676474894
40,40,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,30,../results,../results/20220427/201919,34856,50,0.0001,,,mean,0.36346736714487776
41,41,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,40,../results,../results/20220427/194755,15173,150,1e-05,,,mean,0.2870279146141215
42,42,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,30,../results,../results/20220427/212322,31770,50,0.001,,,mean,0.2631746031746032
43,43,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,30,../results,../results/20220427/160022,94332,50,0.0001,,,mean,0.42766585673422935
44,44,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,30,../results,../results/20220427/164956,63129,25,0.001,,,mean,0.4123736451102181
45,45,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,50,../results,../results/20220427/190740,47360,25,1e-05,,,mean,0.1898866608544028
46,46,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,50,../results,../results/20220427/192157,50597,50,1e-05,,,mean,0.21391096979332272
47,47,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,40,../results,../results/20220427/172628,29148,100,0.001,,,mean,0.5911589911589912
48,48,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,50,../results,../results/20220427/211648,32494,25,0.001,,,mean,0.2326061997703789
49,49,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,30,../results,../results/20220427/181026,49624,50,0.01,,,mean,0.5317498267498266
50,50,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,30,../results,../results/20220427/205120,86559,150,0.0001,,,mean,0.25991004497751125
51,51,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,30,../results,../results/20220427/154352,21903,25,0.0001,,,mean,0.18143074581430746
52,52,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0005,clinicalslidingwindow,5,30,../results,../results/20220427/233136,10211,50,1e-05,,,mean,0.16582150101419876
53,53,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,30,../results,../results/20220427/152709,52639,150,1e-05,,,mean,0.4409068888101146
54,54,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,30,../results,../results/20220427/224336,70210,100,0.01,,,mean,0.22497354497354494
55,55,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,30,../results,../results/20220427/221138,20726,25,0.01,,,mean,0.2467889908256881
56,56,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,50,../results,../results/20220427/202947,33137,50,0.0001,,,mean,0.25563303175243474
57,57,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,50,../results,../results/20220427/220352,19840,150,0.001,,,mean,0.3240740740740741
58,58,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,30,../results,../results/20220427/210723,13130,25,0.001,,,mean,0.2949349349349349
59,59,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,40,../results,../results/20220427/160158,18553,50,0.0001,,,mean,0.4254220349512465
60,60,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,30,../results,../results/20220427/170612,20343,50,0.001,,,mean,0.26880324543610545
61,61,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,40,../results,../results/20220427/174019,90500,150,0.001,,,mean,0.5919072836548565
62,62,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,30,../results,../results/20220427/194725,84235,150,1e-05,,,mean,0.2226173165895572
63,63,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,30,../results,../results/20220427/172207,63864,100,0.001,,,mean,0.4984313725490195
64,64,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,40,../results,../results/20220427/224800,92933,100,0.01,,,mean,0.25563303175243474
65,65,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,50,../results,../results/20220427/194239,84346,100,1e-05,,,mean,0.2695934959349594
66,66,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0005,clinicalslidingwindow,5,40,../results,../results/20220427/235547,95400,100,1e-05,,,mean,0.30284548699643044
67,67,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,40,../results,../results/20220427/212716,79440,50,0.001,,,mean,0.3313147734200366
68,68,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,40,../results,../results/20220427/155114,639,25,0.0001,,,mean,0.4697729434313882
69,69,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,50,../results,../results/20220427/152507,53274,100,1e-05,,,mean,0.3553404661626599
70,70,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,30,../results,../results/20220427/191534,76134,50,1e-05,,,mean,0.13333333333333333
71,71,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,50,../results,../results/20220427/205938,60246,150,0.0001,,,mean,0.2947573930519667
72,72,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,50,../results,../results/20220427/181852,97924,50,0.01,,,mean,0.3952294609600113
73,73,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0005,clinicalslidingwindow,5,30,../results,../results/20220427/234730,5390,100,1e-05,,,mean,0.20866773675762434
74,74,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,50,../results,../results/20220427/183506,52677,100,0.01,,,mean,0.3334958727200107
75,75,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,30,../results,../results/20220427/182646,66107,100,0.01,,,mean,0.6130218855218854
76,76,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,40,../results,../results/20220427/151414,7981,100,1e-05,,,mean,0.2240613026819924
77,77,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,30,../results,../results/20220427/163402,88648,150,0.0001,,,mean,0.3644444444444445
78,78,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,40,../results,../results/20220427/161943,27539,100,0.0001,,,mean,0.2835642521471399
79,79,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,30,../results,../results/20220427/203520,97229,100,0.0001,,,mean,0.2523504273504273
80,80,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,40,../results,../results/20220427/215934,32830,150,0.001,,,mean,0.34225120109814683
81,81,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,50,../results,../results/20220427/201007,24292,25,0.0001,,,mean,0.1948051948051948
82,82,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,40,../results,../results/20220427/202255,33614,50,0.0001,,,mean,0.2534954407294833
83,83,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,30,../results,../results/20220427/161716,31507,100,0.0001,,,mean,0.3381850853548968
84,84,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,40,../results,../results/20220427/203731,33002,100,0.0001,,,mean,0.2577971646673937
85,85,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,30,../results,../results/20220427/185937,56251,25,1e-05,,,mean,0.2530389908256881
86,86,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0005,clinicalslidingwindow,5,50,../results,../results/20220427/233734,84384,50,1e-05,,,mean,0.2238621061136548
87,87,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,30,../results,../results/20220427/175428,80917,25,0.01,,,mean,0.3922315592903828
88,88,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,50,../results,../results/20220427/173008,95516,100,0.001,,,mean,0.5253426791277258
89,89,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,40,../results,../results/20220427/183039,62338,100,0.01,,,mean,0.42157749937473
90,90,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,30,../results,../results/20220427/222734,22334,50,0.01,,,mean,0.3150696150696151
91,91,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,50,../results,../results/20220427/150411,6536,50,1e-05,,,mean,0.524612696563774
92,92,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,50,../results,../results/20220427/144750,21787,25,1e-05,,,mean,0.535606033717835
93,93,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0005,clinicalslidingwindow,5,50,../results,../results/20220427/232828,52111,25,1e-05,,,mean,0.14093939393939395
94,94,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0001,clinicalslidingwindow,5,40,../results,../results/20220427/165045,62117,25,0.001,,,mean,0.3788630009319664
95,95,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,50,../results,../results/20220427/223856,43208,50,0.01,,,mean,0.2689060092449923
96,96,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,40,../results,../results/20220427/192044,24798,50,1e-05,,,mean,0.29445891546294106
97,97,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0005,clinicalslidingwindow,5,40,../results,../results/20220427/233625,25203,50,1e-05,,,mean,0.21391096979332272
98,98,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0005,clinicalslidingwindow,5,30,../results,../results/20220427/231545,54257,25,1e-05,,,mean,0.20180180180180185
99,99,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,40,../results,../results/20220427/211116,70874,25,0.001,,,mean,0.22661224489795914
100,100,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,30,../results,../results/20220427/200325,62578,25,0.0001,,,mean,0.13333333333333333
101,101,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0002,clinicalslidingwindow,5,50,../results,../results/20220427/230937,81328,150,0.01,,,mean,0.446923631923632
102,102,4,1.0,../data/dataset.pkl,cuda,unknown,,5,1e-05,clinicalslidingwindow,5,40,../results,../results/20220428/061849,96525,100,0.001,,,mean,0.5995388471177944
103,103,4,1.0,../data/dataset.pkl,cuda,unknown,,5,1e-05,clinicalslidingwindow,5,40,../results,../results/20220428/072602,73857,100,0.01,,,mean,0.6431746031746033
104,104,4,1.0,../data/dataset.pkl,cuda,unknown,,5,2e-05,clinicalslidingwindow,5,50,../results,../results/20220428/112307,76414,25,0.01,,,mean,0.6102727079808308
105,105,4,1.0,../data/dataset.pkl,cuda,unknown,,5,2e-05,clinicalslidingwindow,5,30,../results,../results/20220428/075420,8771,25,1e-05,,,mean,0.5772486772486772
106,106,4,1.0,../data/dataset.pkl,cuda,unknown,,5,1e-06,clinicalslidingwindow,5,40,../results,../results/20220428/183023,23186,100,0.0001,,,mean,0.3596455437970164
107,107,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0005,clinicalslidingwindow,5,30,../results,../results/20220428/025807,50657,100,0.01,,,mean,0.20866773675762434
108,108,4,1.0,../data/dataset.pkl,cuda,unknown,,5,5e-05,clinicalslidingwindow,5,30,../results,../results/20220428/121839,80234,25,1e-05,,,mean,0.6556304200840756
109,109,4,1.0,../data/dataset.pkl,cuda,unknown,,5,2e-05,clinicalslidingwindow,5,30,../results,../results/20220428/105554,91627,150,0.001,,,mean,0.6104371387902796
110,110,4,1.0,../data/dataset.pkl,cuda,unknown,,5,5e-05,clinicalslidingwindow,5,30,../results,../results/20220428/123513,57919,50,1e-05,,,mean,0.5994187291736193
111,111,4,1.0,../data/dataset.pkl,cuda,unknown,,5,2e-05,clinicalslidingwindow,5,40,../results,../results/20220428/112154,84071,25,0.01,,,mean,0.6176379565365798
112,112,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0005,clinicalslidingwindow,5,30,../results,../results/20220428/021024,64692,150,0.001,,,mean,0.3050225798317401
113,113,4,1.0,../data/dataset.pkl,cuda,unknown,,5,2e-05,clinicalslidingwindow,5,30,../results,../results/20220428/093328,25374,100,0.0001,,,mean,0.5980058134557286
114,114,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0005,clinicalslidingwindow,5,50,../results,../results/20220428/013431,19253,25,0.001,,,mean,0.13333333333333333
115,115,4,1.0,../data/dataset.pkl,cuda,unknown,,5,5e-05,clinicalslidingwindow,5,40,../results,../results/20220428/143418,33587,25,0.001,,,mean,0.5643006741660352
116,116,4,1.0,../data/dataset.pkl,cuda,unknown,,5,1e-06,clinicalslidingwindow,5,50,../results,../results/20220428/181556,1933,50,0.0001,,,mean,0.5458763563347107
117,117,4,1.0,../data/dataset.pkl,cuda,unknown,,5,5e-05,clinicalslidingwindow,5,30,../results,../results/20220428/143029,12078,25,0.001,,,mean,0.5883568750836792
118,118,4,1.0,../data/dataset.pkl,cuda,unknown,,5,2e-05,clinicalslidingwindow,5,30,../results,../results/20220428/103931,28505,100,0.001,,,mean,0.5995068154155487
119,119,4,1.0,../data/dataset.pkl,cuda,unknown,,5,2e-05,clinicalslidingwindow,5,40,../results,../results/20220428/080018,17206,25,1e-05,,,mean,0.5757165114885472
120,120,4,1.0,../data/dataset.pkl,cuda,unknown,,5,5e-05,clinicalslidingwindow,5,40,../results,../results/20220428/163226,55221,150,0.01,,,mean,0.5574833522122679
121,121,4,1.0,../data/dataset.pkl,cuda,unknown,,5,1e-06,clinicalslidingwindow,5,30,../results,../results/20220428/174908,47299,25,0.0001,,,mean,0.3516996871741397
122,122,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0005,clinicalslidingwindow,5,30,../results,../results/20220428/015435,38864,100,0.001,,,mean,0.3019199346405229
123,123,4,1.0,../data/dataset.pkl,cuda,unknown,,5,1e-05,clinicalslidingwindow,5,30,../results,../results/20220428/055835,69026,50,0.001,,,mean,0.6278668604984394
124,124,4,1.0,../data/dataset.pkl,cuda,unknown,,5,1e-06,clinicalslidingwindow,5,30,../results,../results/20220428/200059,98642,25,0.01,,,mean,0.2311676510676965
125,125,4,1.0,../data/dataset.pkl,cuda,unknown,,5,1e-06,clinicalslidingwindow,5,40,../results,../results/20220428/180901,93199,50,0.0001,,,mean,0.4422094965402052
126,126,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0005,clinicalslidingwindow,5,40,../results,../results/20220428/002414,46186,25,0.0001,,,mean,0.13333333333333333
127,127,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0005,clinicalslidingwindow,5,50,../results,../results/20220428/010546,96085,100,0.0001,,,mean,0.21623188405797095
128,128,4,1.0,../data/dataset.pkl,cuda,unknown,,5,1e-05,clinicalslidingwindow,5,30,../results,../results/20220428/045238,21048,50,0.0001,,,mean,0.5904044241810199
129,129,4,1.0,../data/dataset.pkl,cuda,unknown,,5,2e-05,clinicalslidingwindow,5,30,../results,../results/20220428/081048,44239,50,1e-05,,,mean,0.5932072829131654
130,130,4,1.0,../data/dataset.pkl,cuda,unknown,,5,1e-06,clinicalslidingwindow,5,50,../results,../results/20220428/204902,93499,100,0.01,,,mean,0.4622222222222222
131,131,4,1.0,../data/dataset.pkl,cuda,unknown,,5,1e-06,clinicalslidingwindow,5,50,../results,../results/20220428/205954,71643,150,0.01,,,mean,0.2782202111613877
132,132,4,1.0,../data/dataset.pkl,cuda,unknown,,5,1e-06,clinicalslidingwindow,5,40,../results,../results/20220428/200721,76383,25,0.01,,,mean,0.3155743481324877
133,133,4,1.0,../data/dataset.pkl,cuda,unknown,,5,2e-05,clinicalslidingwindow,5,50,../results,../results/20220428/085758,47032,150,1e-05,,,mean,0.6489647775422365
134,134,4,1.0,../data/dataset.pkl,cuda,unknown,,5,2e-05,clinicalslidingwindow,5,50,../results,../results/20220428/101449,80877,25,0.001,,,mean,0.6201629072681704
135,135,4,1.0,../data/dataset.pkl,cuda,unknown,,5,1e-06,clinicalslidingwindow,5,40,../results,../results/20220428/172039,54413,100,1e-05,,,mean,0.4241317490097978
136,136,4,1.0,../data/dataset.pkl,cuda,unknown,,5,1e-05,clinicalslidingwindow,5,40,../results,../results/20220428/063739,97713,150,0.001,,,mean,0.6212560386473429
137,137,4,1.0,../data/dataset.pkl,cuda,unknown,,5,1e-05,clinicalslidingwindow,5,30,../results,../results/20220428/033000,95542,25,1e-05,,,mean,0.6353718535469107
138,138,4,1.0,../data/dataset.pkl,cuda,unknown,,5,1e-05,clinicalslidingwindow,5,30,../results,../results/20220428/034631,82238,50,1e-05,,,mean,0.6262504162504162
139,139,4,1.0,../data/dataset.pkl,cuda,unknown,,5,0.0005,clinicalslidingwindow,5,30,../results,../results/20220428/003511,47469,50,0.0001,,,mean,0.21391096979332272
